"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"546",1952-06-29,NA,NA,NA,NA,56.24
"547",1952-06-30,NA,NA,NA,NA,55.33
"548",1952-07-01,NA,NA,NA,NA,55.21
"549",1952-07-02,NA,NA,NA,NA,53.5
"550",1952-07-03,NA,NA,NA,NA,51
"551",1952-07-04,NA,NA,NA,NA,50.06
"552",1952-07-05,NA,NA,NA,NA,49.59
"553",1952-07-06,NA,NA,NA,NA,49.12
"554",1952-07-07,NA,NA,NA,NA,48.89
"555",1952-07-08,NA,NA,NA,NA,49
"556",1952-07-09,NA,NA,NA,NA,48.4
"557",1952-07-10,NA,NA,NA,NA,47.46
"558",1952-07-11,NA,NA,NA,NA,46.4
"559",1952-07-12,NA,NA,NA,NA,45.9
"560",1952-07-13,NA,NA,NA,NA,45
"561",1952-07-14,NA,NA,NA,NA,45
"562",1952-07-15,NA,NA,NA,NA,44.2
"563",1952-07-16,NA,NA,NA,NA,42.52
"564",1952-07-17,NA,NA,NA,NA,34.72
"565",1952-07-18,NA,NA,NA,NA,37.38
"566",1952-07-19,NA,NA,NA,NA,38.21
"567",1952-07-20,NA,NA,NA,NA,35.6
"568",1952-07-21,NA,NA,NA,NA,33.49
"569",1952-07-22,NA,NA,NA,NA,34.52
"570",1952-07-23,NA,NA,NA,NA,32.07
"571",1952-07-24,NA,NA,NA,NA,31.69
"572",1952-07-25,NA,NA,NA,NA,32.23
"573",1952-07-26,NA,NA,NA,NA,30.46
"574",1952-07-27,NA,NA,NA,NA,30.16
"575",1952-07-28,NA,NA,NA,NA,30.38
"576",1952-07-29,NA,NA,NA,NA,30.04
"577",1952-07-30,NA,NA,NA,NA,31.27
"578",1952-07-31,NA,NA,NA,NA,29.33
"579",1952-08-01,NA,NA,NA,NA,27.81
"580",1952-08-02,NA,NA,NA,NA,29.9
"581",1952-08-03,NA,NA,NA,NA,28.71
"582",1952-08-04,NA,NA,NA,NA,28.29
"583",1952-08-05,NA,NA,NA,NA,27.88
"584",1952-08-06,NA,NA,NA,NA,29.49
"585",1952-08-07,NA,NA,NA,NA,29.69
"586",1952-08-08,NA,NA,NA,NA,27.88
"587",1952-08-09,NA,NA,NA,NA,28.98
"588",1952-08-10,NA,NA,NA,NA,28.72
"589",1952-08-11,NA,NA,NA,NA,28.29
"590",1952-08-12,NA,NA,NA,NA,27.44
"591",1952-08-13,NA,NA,NA,NA,27.01
"592",1952-08-14,NA,NA,NA,NA,26.32
"593",1952-08-15,NA,NA,NA,NA,25.37
"594",1952-08-16,NA,NA,NA,NA,25.11
"595",1952-08-17,NA,NA,NA,NA,25.95
"596",1952-08-18,NA,NA,NA,NA,25.95
"597",1952-08-19,NA,NA,NA,NA,25.33
"598",1952-08-20,NA,NA,NA,NA,25.28
"599",1952-08-21,NA,NA,NA,NA,25.16
"600",1952-08-22,NA,NA,NA,NA,25.06
"601",1952-08-23,NA,NA,NA,NA,24.82
"602",1952-08-24,NA,NA,NA,NA,24.65
"603",1952-08-25,NA,NA,NA,NA,24.31
"604",1952-08-26,NA,NA,NA,NA,22.89
"605",1952-08-27,NA,NA,NA,NA,22.63
"606",1952-08-28,NA,NA,NA,NA,22.32
"607",1952-08-29,NA,NA,NA,NA,22.03
"608",1952-08-30,NA,NA,NA,NA,21.65
"609",1952-08-31,NA,NA,NA,NA,21.65
"610",1952-09-01,NA,NA,NA,NA,21.71
"611",1952-09-02,NA,NA,NA,NA,21.45
"612",1952-09-03,NA,NA,NA,NA,21.46
"613",1952-09-04,NA,NA,NA,NA,21.13
"614",1952-09-05,NA,NA,NA,NA,21
"615",1952-09-06,NA,NA,NA,NA,21
"616",1952-09-07,NA,NA,NA,NA,20.74
"617",1952-09-08,NA,NA,NA,NA,20.74
"618",1952-09-09,NA,NA,NA,NA,20.18
"619",1952-09-10,NA,NA,NA,NA,20.05
"620",1952-09-11,NA,NA,NA,NA,19.89
"621",1952-09-12,NA,NA,NA,NA,19.8
"622",1952-09-13,NA,NA,NA,NA,19.24
"623",1952-09-14,NA,NA,NA,NA,19.1
"624",1952-09-15,NA,NA,NA,NA,19.1
"625",1952-09-16,NA,NA,NA,NA,19.07
"626",1952-09-17,NA,NA,NA,NA,19.03
"627",1952-09-18,NA,NA,NA,NA,20.69
"628",1952-09-19,NA,NA,NA,NA,20.18
"629",1952-09-20,NA,NA,NA,NA,19.62
"630",1952-09-21,NA,NA,NA,NA,19.07
"631",1952-09-22,NA,NA,NA,NA,18.89
"632",1952-09-23,NA,NA,NA,NA,18.8
"633",1952-09-24,NA,NA,NA,NA,17.83
"634",1952-09-25,NA,NA,NA,NA,17.73
"635",1952-09-26,NA,NA,NA,NA,17.69
"636",1952-09-27,NA,NA,NA,NA,16.27
"637",1952-09-28,NA,NA,NA,NA,16.08
"638",1952-09-29,NA,NA,NA,NA,16.08
"639",1952-09-30,NA,NA,NA,NA,16.66
"640",1952-10-01,NA,NA,NA,NA,16.44
"641",1952-10-02,NA,NA,NA,NA,16.12
"642",1952-10-03,NA,NA,NA,NA,15.96
"643",1952-10-04,NA,NA,NA,NA,15.87
"644",1952-10-05,NA,NA,NA,NA,15.72
"645",1952-10-06,NA,NA,NA,NA,15.62
"646",1952-10-07,NA,NA,NA,NA,16.84
"647",1952-10-08,NA,NA,NA,NA,16.13
"648",1952-10-09,NA,NA,NA,NA,16.04
"649",1952-10-10,NA,NA,NA,NA,16.1
"650",1952-10-11,NA,NA,NA,NA,16.31
"651",1952-10-12,NA,NA,NA,NA,15.72
"652",1952-10-13,NA,NA,NA,NA,15.72
"653",1952-10-14,NA,NA,NA,NA,15.86
"654",1952-10-15,NA,NA,NA,NA,15.81
"655",1952-10-16,NA,NA,NA,NA,16.41
"656",1952-10-17,NA,NA,NA,NA,17.44
"657",1952-10-18,NA,NA,NA,NA,17.69
"658",1952-10-19,NA,NA,NA,NA,16.17
"659",1952-10-20,NA,NA,NA,NA,16.41
"660",1952-10-21,NA,NA,NA,NA,19.07
"661",1952-10-22,NA,NA,NA,NA,24.99
"662",1952-10-23,NA,NA,NA,NA,19.03
"663",1952-10-24,NA,NA,NA,NA,16.54
"664",1952-10-25,NA,NA,NA,NA,16.21
"665",1952-10-26,NA,NA,NA,NA,18.91
"666",1952-10-27,NA,NA,NA,NA,15.94
"667",1952-10-28,NA,NA,NA,NA,15.31
"668",1952-10-29,NA,NA,NA,NA,15.06
"669",1952-10-30,NA,NA,NA,NA,15.23
"670",1952-10-31,NA,NA,NA,NA,15.16
"671",1952-11-01,NA,NA,NA,NA,14.98
"672",1952-11-02,NA,NA,NA,NA,15
"673",1952-11-03,NA,NA,NA,NA,15
"674",1952-11-04,NA,NA,NA,NA,14.68
"675",1952-11-05,NA,NA,NA,NA,14.49
"676",1952-11-06,NA,NA,NA,NA,14.11
"677",1952-11-07,NA,NA,NA,NA,14
"678",1952-11-08,NA,NA,NA,NA,13.8
"679",1952-11-09,NA,NA,NA,NA,13.75
"680",1952-11-10,NA,NA,NA,NA,13.75
"681",1952-11-11,NA,NA,NA,NA,14.74
"682",1952-11-12,NA,NA,NA,NA,16.78
"683",1952-11-13,NA,NA,NA,NA,16.32
"684",1952-11-14,NA,NA,NA,NA,16.01
"685",1952-11-15,NA,NA,NA,NA,16.54
"686",1952-11-16,NA,NA,NA,NA,16.09
"687",1952-11-17,NA,NA,NA,NA,16.09
"688",1952-11-18,NA,NA,NA,NA,15.77
"689",1952-11-19,NA,NA,NA,NA,14.75
"690",1952-11-20,NA,NA,NA,NA,13.59
"691",1952-11-21,NA,NA,NA,NA,13.74
"692",1952-11-22,NA,NA,NA,NA,13.44
"693",1952-11-23,NA,NA,NA,NA,13.27
"694",1952-11-24,NA,NA,NA,NA,13.27
"695",1952-11-25,NA,NA,NA,NA,12.95
"696",1952-11-26,NA,NA,NA,NA,12.44
"697",1952-11-27,NA,NA,NA,NA,12.44
"698",1952-11-28,NA,NA,NA,NA,12.06
"699",1952-11-29,NA,NA,NA,NA,12.02
"700",1952-11-30,NA,NA,NA,NA,13.15
"701",1952-12-01,NA,NA,NA,NA,13.44
"702",1952-12-02,NA,NA,NA,NA,15.84
"703",1952-12-03,NA,NA,NA,NA,15.69
"704",1952-12-04,NA,NA,NA,NA,13.26
"705",1952-12-05,NA,NA,NA,NA,14.2
"706",1952-12-06,NA,NA,NA,NA,15.25
"707",1952-12-07,NA,NA,NA,NA,15.71
"708",1952-12-08,NA,NA,NA,NA,15.52
"709",1952-12-09,NA,NA,NA,NA,14.2
"710",1952-12-10,NA,NA,NA,NA,14.53
"711",1952-12-11,NA,NA,NA,NA,15.85
"712",1952-12-12,NA,NA,NA,NA,15.37
"713",1952-12-13,NA,NA,NA,NA,14.08
"714",1952-12-14,NA,NA,NA,NA,13.59
"715",1952-12-15,NA,NA,NA,NA,13.59
"716",1952-12-16,NA,NA,NA,NA,13.08
"717",1952-12-17,NA,NA,NA,NA,13.03
"718",1952-12-18,NA,NA,NA,NA,12.75
"719",1952-12-19,NA,NA,NA,NA,13.07
"720",1952-12-20,NA,NA,NA,NA,14.09
"721",1952-12-21,NA,NA,NA,NA,13.34
"722",1952-12-22,NA,NA,NA,NA,13.08
"723",1952-12-23,NA,NA,NA,NA,14.09
"724",1952-12-24,NA,NA,NA,NA,15.37
"725",1952-12-25,NA,NA,NA,NA,15.34
"726",1952-12-26,NA,NA,NA,NA,15.88
"727",1952-12-27,NA,NA,NA,NA,15.95
"728",1952-12-28,NA,NA,NA,NA,16.37
"729",1952-12-29,NA,NA,NA,NA,16.37
"730",1952-12-30,NA,NA,NA,NA,16.51
"731",1952-12-31,NA,NA,NA,NA,20.72
"732",1953-01-01,NA,NA,NA,NA,21.64
"733",1953-01-02,NA,NA,NA,NA,28.87
"734",1953-01-03,NA,NA,NA,NA,29.06
"735",1953-01-04,NA,NA,NA,NA,29
"736",1953-01-05,NA,NA,NA,NA,29.96
"737",1953-01-06,NA,NA,NA,NA,25.87
"738",1953-01-07,NA,NA,NA,NA,25.13
"739",1953-01-08,NA,NA,NA,NA,29.82
"740",1953-01-09,NA,NA,NA,NA,107.4
"741",1953-01-10,NA,NA,NA,NA,106.01
"742",1953-01-11,NA,NA,NA,NA,138.21
"743",1953-01-12,NA,NA,NA,NA,95.72
"744",1953-01-13,NA,NA,NA,NA,94.14
"745",1953-01-14,NA,NA,NA,NA,85.51
"746",1953-01-15,NA,NA,NA,NA,106.54
"747",1953-01-16,NA,NA,NA,NA,146.97
"748",1953-01-17,NA,NA,NA,NA,301.12
"749",1953-01-18,NA,NA,NA,NA,239.46
"750",1953-01-19,NA,NA,NA,NA,146.97
"751",1953-01-20,NA,NA,NA,NA,139.39
"752",1953-01-21,NA,NA,NA,NA,107.27
"753",1953-01-22,NA,NA,NA,NA,111.38
"754",1953-01-23,NA,NA,NA,NA,112.41
"755",1953-01-24,NA,NA,NA,NA,114.41
"756",1953-01-25,NA,NA,NA,NA,104.11
"757",1953-01-26,NA,NA,NA,NA,105.94
"758",1953-01-27,NA,NA,NA,NA,98.17
"759",1953-01-28,NA,NA,NA,NA,151.47
"760",1953-01-29,NA,NA,NA,NA,136.42
"761",1953-01-30,NA,NA,NA,NA,172.9
"762",1953-01-31,NA,NA,NA,NA,297.4
"763",1953-02-01,NA,NA,NA,NA,408.43
"764",1953-02-02,NA,NA,NA,NA,397.07
"765",1953-02-03,NA,NA,NA,NA,278.33
"766",1953-02-04,NA,NA,NA,NA,240.03
"767",1953-02-05,NA,NA,NA,NA,240.62
"768",1953-02-06,NA,NA,NA,NA,351.29
"769",1953-02-07,NA,NA,NA,NA,314.9
"770",1953-02-08,NA,NA,NA,NA,410
"771",1953-02-09,NA,NA,NA,NA,406.88
"772",1953-02-10,NA,NA,NA,NA,495.75
"773",1953-02-11,NA,NA,NA,NA,352.47
"774",1953-02-12,NA,NA,NA,NA,317.53
"775",1953-02-13,NA,NA,NA,NA,302.81
"776",1953-02-14,NA,NA,NA,NA,316.38
"777",1953-02-15,NA,NA,NA,NA,423.67
"778",1953-02-16,NA,NA,NA,NA,383.97
"779",1953-02-17,NA,NA,NA,NA,476.99
"780",1953-02-18,NA,NA,NA,NA,490
"781",1953-02-19,NA,NA,NA,NA,510.45
"782",1953-02-20,NA,NA,NA,NA,800.87
"783",1953-02-21,NA,NA,NA,NA,835.83
"784",1953-02-22,NA,NA,NA,NA,474.35
"785",1953-02-23,NA,NA,NA,NA,403.92
"786",1953-02-24,NA,NA,NA,NA,408.1
"787",1953-02-25,NA,NA,NA,NA,362.47
"788",1953-02-26,NA,NA,NA,NA,310.3
"789",1953-02-27,NA,NA,NA,NA,450.45
"790",1953-02-28,NA,NA,NA,NA,474.56
"791",1953-03-01,NA,NA,NA,NA,372.5
"792",1953-03-02,NA,NA,NA,NA,450.5
"793",1953-03-03,NA,NA,NA,NA,460.5
"794",1953-03-04,NA,NA,NA,NA,925.64
"795",1953-03-05,NA,NA,NA,NA,1300.7
"796",1953-03-06,NA,NA,NA,NA,1455
"797",1953-03-07,NA,NA,NA,NA,1351
"798",1953-03-08,NA,NA,NA,NA,510.45
"799",1953-03-09,NA,NA,NA,NA,408.38
"800",1953-03-10,NA,NA,NA,NA,371.2
"801",1953-03-11,NA,NA,NA,NA,417.8
"802",1953-03-12,NA,NA,NA,NA,1300.95
"803",1953-03-13,NA,NA,NA,NA,947.64
"804",1953-03-14,NA,NA,NA,NA,590.03
"805",1953-03-15,NA,NA,NA,NA,1693.4
"806",1953-03-16,NA,NA,NA,NA,1183.08
"807",1953-03-17,NA,NA,NA,NA,1701.64
"808",1953-03-18,NA,NA,NA,NA,2073.82
"809",1953-03-19,NA,NA,NA,NA,1009.48
"810",1953-03-20,NA,NA,NA,NA,992.23
"811",1953-03-21,NA,NA,NA,NA,796.06
"812",1953-03-22,NA,NA,NA,NA,408.38
"813",1953-03-23,NA,NA,NA,NA,545.39
"814",1953-03-24,NA,NA,NA,NA,1030.56
"815",1953-03-25,NA,NA,NA,NA,725.96
"816",1953-03-26,NA,NA,NA,NA,444.03
"817",1953-03-27,NA,NA,NA,NA,438.32
"818",1953-03-28,NA,NA,NA,NA,414.69
"819",1953-03-29,NA,NA,NA,NA,383.49
"820",1953-03-30,NA,NA,NA,NA,383.49
"821",1953-03-31,NA,NA,NA,NA,409.8
"822",1953-04-01,NA,NA,NA,NA,347.04
"823",1953-04-02,NA,NA,NA,NA,358.06
"824",1953-04-03,NA,NA,NA,NA,362.6
"825",1953-04-04,NA,NA,NA,NA,586.52
"826",1953-04-05,NA,NA,NA,NA,946.06
"827",1953-04-06,NA,NA,NA,NA,1091.19
"828",1953-04-07,NA,NA,NA,NA,950.67
"829",1953-04-08,NA,NA,NA,NA,932.45
"830",1953-04-09,NA,NA,NA,NA,1111.14
"831",1953-04-10,NA,NA,NA,NA,672.08
"832",1953-04-11,NA,NA,NA,NA,502.59
"833",1953-04-12,NA,NA,NA,NA,510.45
"834",1953-04-13,NA,NA,NA,NA,456.89
"835",1953-04-14,NA,NA,NA,NA,901.44
"836",1953-04-15,NA,NA,NA,NA,1278.22
"837",1953-04-16,NA,NA,NA,NA,1706.42
"838",1953-04-17,NA,NA,NA,NA,3000.83
"839",1953-04-18,NA,NA,NA,NA,796.79
"840",1953-04-19,NA,NA,NA,NA,456.8
"841",1953-04-20,NA,NA,NA,NA,951.51
"842",1953-04-21,NA,NA,NA,NA,456.8
"843",1953-04-22,NA,NA,NA,NA,952.12
"844",1953-04-23,NA,NA,NA,NA,566.9
"845",1953-04-24,NA,NA,NA,NA,456.3
"846",1953-04-25,NA,NA,NA,NA,408.5
"847",1953-04-26,NA,NA,NA,NA,270
"848",1953-04-27,NA,NA,NA,NA,261.67
"849",1953-04-28,NA,NA,NA,NA,258.48
"850",1953-04-29,NA,NA,NA,NA,243.76
"851",1953-04-30,NA,NA,NA,NA,247.09
"852",1953-05-01,NA,NA,NA,NA,258.5
"853",1953-05-02,NA,NA,NA,NA,217.79
"854",1953-05-03,NA,NA,NA,NA,310.9
"855",1953-05-04,NA,NA,NA,NA,307.96
"856",1953-05-05,NA,NA,NA,NA,252.8
"857",1953-05-06,NA,NA,NA,NA,261.57
"858",1953-05-07,NA,NA,NA,NA,249.47
"859",1953-05-08,NA,NA,NA,NA,240.68
"860",1953-05-09,NA,NA,NA,NA,282.32
"861",1953-05-10,NA,NA,NA,NA,243.6
"862",1953-05-11,NA,NA,NA,NA,240.62
"863",1953-05-12,NA,NA,NA,NA,231.08
"864",1953-05-13,NA,NA,NA,NA,198.7
"865",1953-05-14,NA,NA,NA,NA,179.38
"866",1953-05-15,NA,NA,NA,NA,177.08
"867",1953-05-16,NA,NA,NA,NA,265.85
"868",1953-05-17,NA,NA,NA,NA,176.95
"869",1953-05-18,NA,NA,NA,NA,181.31
"870",1953-05-19,NA,NA,NA,NA,199.29
"871",1953-05-20,NA,NA,NA,NA,244.61
"872",1953-05-21,NA,NA,NA,NA,239.45
"873",1953-05-22,NA,NA,NA,NA,196.64
"874",1953-05-23,NA,NA,NA,NA,196.07
"875",1953-05-24,NA,NA,NA,NA,184.75
"876",1953-05-25,NA,NA,NA,NA,180.67
"877",1953-05-26,NA,NA,NA,NA,176
"878",1953-05-27,NA,NA,NA,NA,178.82
"879",1953-05-28,NA,NA,NA,NA,174.85
"880",1953-05-29,NA,NA,NA,NA,159.18
"881",1953-05-30,NA,NA,NA,NA,146.96
"882",1953-05-31,NA,NA,NA,NA,141.89
"883",1953-06-01,NA,NA,NA,NA,144.75
"884",1953-06-02,NA,NA,NA,NA,137.05
"885",1953-06-03,NA,NA,NA,NA,134.48
"886",1953-06-04,NA,NA,NA,NA,130.23
"887",1953-06-05,NA,NA,NA,NA,126.44
"888",1953-06-06,NA,NA,NA,NA,124.59
"889",1953-06-07,NA,NA,NA,NA,123.41
"890",1953-06-08,NA,NA,NA,NA,122.7
"891",1953-06-09,NA,NA,NA,NA,119.98
"892",1953-06-10,NA,NA,NA,NA,120.07
"893",1953-06-11,NA,NA,NA,NA,110.19
"894",1953-06-12,NA,NA,NA,NA,109.39
"895",1953-06-13,NA,NA,NA,NA,107.87
"896",1953-06-14,NA,NA,NA,NA,108.02
"897",1953-06-15,NA,NA,NA,NA,105.58
"898",1953-06-16,NA,NA,NA,NA,106.2
"899",1953-06-17,NA,NA,NA,NA,101.83
"900",1953-06-18,NA,NA,NA,NA,100.13
"901",1953-06-19,NA,NA,NA,NA,98.31
"902",1953-06-20,NA,NA,NA,NA,97.88
"903",1953-06-21,NA,NA,NA,NA,94.06
"904",1953-06-22,NA,NA,NA,NA,93.3
"905",1953-06-23,NA,NA,NA,NA,81.98
"906",1953-06-24,NA,NA,NA,NA,78.14
"907",1953-06-25,NA,NA,NA,NA,76.69
"908",1953-06-26,NA,NA,NA,NA,75.79
"909",1953-06-27,NA,NA,NA,NA,76.07
"910",1953-06-28,NA,NA,NA,NA,75.3
"911",1953-06-29,NA,NA,NA,NA,74.23
"912",1953-06-30,NA,NA,NA,NA,73.25
"913",1953-07-01,NA,NA,NA,NA,69.72
"914",1953-07-02,NA,NA,NA,NA,68.62
"915",1953-07-03,NA,NA,NA,NA,66.07
"916",1953-07-04,NA,NA,NA,NA,66.03
"917",1953-07-05,NA,NA,NA,NA,65.38
"918",1953-07-06,NA,NA,NA,NA,64.73
"919",1953-07-07,NA,NA,NA,NA,63.34
"920",1953-07-08,NA,NA,NA,NA,64.94
"921",1953-07-09,NA,NA,NA,NA,63.4
"922",1953-07-10,NA,NA,NA,NA,60.4
"923",1953-07-11,NA,NA,NA,NA,57.03
"924",1953-07-12,NA,NA,NA,NA,56.33
"925",1953-07-13,NA,NA,NA,NA,55.98
"926",1953-07-14,NA,NA,NA,NA,54.46
"927",1953-07-15,NA,NA,NA,NA,55.04
"928",1953-07-16,NA,NA,NA,NA,52.19
"929",1953-07-17,NA,NA,NA,NA,51.87
"930",1953-07-18,NA,NA,NA,NA,49.21
"931",1953-07-19,NA,NA,NA,NA,49
"932",1953-07-20,NA,NA,NA,NA,48.58
"933",1953-07-21,NA,NA,NA,NA,51.22
"934",1953-07-22,NA,NA,NA,NA,52.44
"935",1953-07-23,NA,NA,NA,NA,51.46
"936",1953-07-24,NA,NA,NA,NA,49.12
"937",1953-07-25,NA,NA,NA,NA,46.8
"938",1953-07-26,NA,NA,NA,NA,45.76
"939",1953-07-27,NA,NA,NA,NA,44.74
"940",1953-07-28,NA,NA,NA,NA,43.26
"941",1953-07-29,NA,NA,NA,NA,41.78
"942",1953-07-30,NA,NA,NA,NA,41.58
"943",1953-07-31,NA,NA,NA,NA,41.37
"944",1953-08-01,NA,NA,NA,NA,41.08
"945",1953-08-02,NA,NA,NA,NA,40.86
"946",1953-08-03,NA,NA,NA,NA,40.64
"947",1953-08-04,NA,NA,NA,NA,37.79
"948",1953-08-05,NA,NA,NA,NA,37.44
"949",1953-08-06,NA,NA,NA,NA,36.92
"950",1953-08-07,NA,NA,NA,NA,36.42
"951",1953-08-08,NA,NA,NA,NA,37.04
"952",1953-08-09,NA,NA,NA,NA,36.42
"953",1953-08-10,NA,NA,NA,NA,35.82
"954",1953-08-11,NA,NA,NA,NA,35.75
"955",1953-08-12,NA,NA,NA,NA,33.84
"956",1953-08-13,NA,NA,NA,NA,33.2
"957",1953-08-14,NA,NA,NA,NA,32.93
"958",1953-08-15,NA,NA,NA,NA,32.26
"959",1953-08-16,NA,NA,NA,NA,32.6
"960",1953-08-17,NA,NA,NA,NA,32.6
"961",1953-08-18,NA,NA,NA,NA,31.26
"962",1953-08-19,NA,NA,NA,NA,29.7
"963",1953-08-20,NA,NA,NA,NA,28.93
"964",1953-08-21,NA,NA,NA,NA,28.9
"965",1953-08-22,NA,NA,NA,NA,28.89
"966",1953-08-23,NA,NA,NA,NA,29.72
"967",1953-08-24,NA,NA,NA,NA,29.3
"968",1953-08-25,NA,NA,NA,NA,29.1
"969",1953-08-26,NA,NA,NA,NA,28.85
"970",1953-08-27,NA,NA,NA,NA,29.09
"971",1953-08-28,NA,NA,NA,NA,29
"972",1953-08-29,NA,NA,NA,NA,27.81
"973",1953-08-30,NA,NA,NA,NA,27.47
"974",1953-08-31,NA,NA,NA,NA,27.11
"975",1953-09-01,NA,NA,NA,NA,27.51
"976",1953-09-02,NA,NA,NA,NA,26.94
"977",1953-09-03,NA,NA,NA,NA,26.9
"978",1953-09-04,NA,NA,NA,NA,25.46
"979",1953-09-05,NA,NA,NA,NA,25.36
"980",1953-09-06,NA,NA,NA,NA,25.32
"981",1953-09-07,NA,NA,NA,NA,25.18
"982",1953-09-08,NA,NA,NA,NA,25
"983",1953-09-09,NA,NA,NA,NA,25
"984",1953-09-10,NA,NA,NA,NA,25
"985",1953-09-11,NA,NA,NA,NA,26.46
"986",1953-09-12,NA,NA,NA,NA,26.05
"987",1953-09-13,NA,NA,NA,NA,25.3
"988",1953-09-14,NA,NA,NA,NA,25.2
"989",1953-09-15,NA,NA,NA,NA,25.28
"990",1953-09-16,NA,NA,NA,NA,25.17
"991",1953-09-17,NA,NA,NA,NA,25.08
"992",1953-09-18,NA,NA,NA,NA,24.85
"993",1953-09-19,NA,NA,NA,NA,24.56
"994",1953-09-20,NA,NA,NA,NA,24
"995",1953-09-21,NA,NA,NA,NA,23.29
"996",1953-09-22,NA,NA,NA,NA,23.22
"997",1953-09-23,NA,NA,NA,NA,23.29
"998",1953-09-24,NA,NA,NA,NA,23.2
"999",1953-09-25,NA,NA,NA,NA,23.1
"1000",1953-09-26,NA,NA,NA,NA,23.09
"1001",1953-09-27,NA,NA,NA,NA,23.08
"1002",1953-09-28,NA,NA,NA,NA,23
"1003",1953-09-29,NA,NA,NA,NA,23.93
"1004",1953-09-30,NA,NA,NA,NA,23.71
"1005",1953-10-01,NA,NA,NA,NA,23.6
"1006",1953-10-02,NA,NA,NA,NA,23.41
"1007",1953-10-03,NA,NA,NA,NA,23.43
"1008",1953-10-04,NA,NA,NA,NA,22.7
"1009",1953-10-05,NA,NA,NA,NA,22
"1010",1953-10-06,NA,NA,NA,NA,21.91
"1011",1953-10-07,NA,NA,NA,NA,22
"1012",1953-10-08,NA,NA,NA,NA,22
"1013",1953-10-09,NA,NA,NA,NA,21.65
"1014",1953-10-10,NA,NA,NA,NA,21.66
"1015",1953-10-11,NA,NA,NA,NA,21.41
"1016",1953-10-12,NA,NA,NA,NA,21.15
"1017",1953-10-13,NA,NA,NA,NA,20.83
"1018",1953-10-14,NA,NA,NA,NA,20.68
"1019",1953-10-15,NA,NA,NA,NA,20.9
"1020",1953-10-16,NA,NA,NA,NA,20.7
"1021",1953-10-17,NA,NA,NA,NA,20.58
"1022",1953-10-18,NA,NA,NA,NA,21
"1023",1953-10-19,NA,NA,NA,NA,21.36
"1024",1953-10-20,NA,NA,NA,NA,21.2
"1025",1953-10-21,NA,NA,NA,NA,21.1
"1026",1953-10-22,NA,NA,NA,NA,20.59
"1027",1953-10-23,NA,NA,NA,NA,20.4
"1028",1953-10-24,NA,NA,NA,NA,20.2
"1029",1953-10-25,NA,NA,NA,NA,20
"1030",1953-10-26,NA,NA,NA,NA,20
"1031",1953-10-27,NA,NA,NA,NA,23.62
"1032",1953-10-28,NA,NA,NA,NA,23.5
"1033",1953-10-29,NA,NA,NA,NA,22.43
"1034",1953-10-30,NA,NA,NA,NA,22
"1035",1953-10-31,NA,NA,NA,NA,21.48
"1036",1953-11-01,NA,NA,NA,NA,21.4
"1037",1953-11-02,NA,NA,NA,NA,21.4
"1038",1953-11-03,NA,NA,NA,NA,21.2
"1039",1953-11-04,NA,NA,NA,NA,20.46
"1040",1953-11-05,NA,NA,NA,NA,20.46
"1041",1953-11-06,NA,NA,NA,NA,20.28
"1042",1953-11-07,NA,NA,NA,NA,20.2
"1043",1953-11-08,NA,NA,NA,NA,20.01
"1044",1953-11-09,NA,NA,NA,NA,20.01
"1045",1953-11-10,NA,NA,NA,NA,19.75
"1046",1953-11-11,NA,NA,NA,NA,19.7
"1047",1953-11-12,NA,NA,NA,NA,17.75
"1048",1953-11-13,NA,NA,NA,NA,17.6
"1049",1953-11-14,NA,NA,NA,NA,17.75
"1050",1953-11-15,NA,NA,NA,NA,21.09
"1051",1953-11-16,NA,NA,NA,NA,21.66
"1052",1953-11-17,NA,NA,NA,NA,21.09
"1053",1953-11-18,NA,NA,NA,NA,28.73
"1054",1953-11-19,NA,NA,NA,NA,31.93
"1055",1953-11-20,NA,NA,NA,NA,32.83
"1056",1953-11-21,NA,NA,NA,NA,33.75
"1057",1953-11-22,NA,NA,NA,NA,32.27
"1058",1953-11-23,NA,NA,NA,NA,31.4
"1059",1953-11-24,NA,NA,NA,NA,33.81
"1060",1953-11-25,NA,NA,NA,NA,32.72
"1061",1953-11-26,NA,NA,NA,NA,33.71
"1062",1953-11-27,NA,NA,NA,NA,36.17
"1063",1953-11-28,NA,NA,NA,NA,57.14
"1064",1953-11-29,NA,NA,NA,NA,64.94
"1065",1953-11-30,NA,NA,NA,NA,66.31
"1066",1953-12-01,NA,NA,NA,NA,63.4
"1067",1953-12-02,NA,NA,NA,NA,75.81
"1068",1953-12-03,NA,NA,NA,NA,72.55
"1069",1953-12-04,NA,NA,NA,NA,68.26
"1070",1953-12-05,NA,NA,NA,NA,70
"1071",1953-12-06,NA,NA,NA,NA,60
"1072",1953-12-07,NA,NA,NA,NA,59.64
"1073",1953-12-08,NA,NA,NA,NA,55
"1074",1953-12-09,NA,NA,NA,NA,52.16
"1075",1953-12-10,NA,NA,NA,NA,52
"1076",1953-12-11,NA,NA,NA,NA,53.21
"1077",1953-12-12,NA,NA,NA,NA,55.23
"1078",1953-12-13,NA,NA,NA,NA,57.14
"1079",1953-12-14,NA,NA,NA,NA,67.42
"1080",1953-12-15,NA,NA,NA,NA,66.86
